scenario,method,n_replicates,n_model_rows,n_nonmissing_ere_record_weighted,mean_ere,median_ere,sd_ere,n_nonmissing_signed_bias_record_weighted,mean_signed_bias,n_nonmissing_ere_equal_domain,mean_equal_domain_ere,n_nonmissing_ere_worst_domain,mean_worst_domain_ere,n_nonmissing_squared_calibration_error_record_weighted,mean_squared_calibration_error_record_weighted,n_nonmissing_squared_calibration_error_equal_domain,mean_squared_calibration_error_equal_domain,n_nonmissing_squared_calibration_error_worst_domain,mean_squared_calibration_error_worst_domain,n_nonmissing_aggregate_external_worst_domain_nrmse,mean_external_worst_domain_nrmse,n_nonmissing_foldwise_absolute_error_secondary,mean_foldwise_secondary,n_nonmissing_contract_signature_rmse,mean_contract_signature_rmse,n_nonmissing_max_relation_target_abs_error,mean_max_relation_target_abs_error,n_nonmissing_semantic_loss_count,mean_semantic_loss_count,n_nonmissing_backend_compile_exact,rate_backend_compile_exact
S5,RandomKFold,100,400,400,0.354937254796936,0.3508106399227421,0.09554306537513804,400,-0.354937254796936,400,0.354937254796936,400,1.943451780218526,400,0.13508611099070977,400,0.13508611099070975,400,4.053634958934969,400,2.464352963589901,400,0.35508829322429036,400,0.7359800721939871,400,1.0,0,,0,
S5,GroupKFold_Lab,100,400,400,0.30756602881990847,0.3011462577877796,0.100996093799271,400,-0.3074389142144511,400,0.3075660288199084,400,1.9061082041045538,400,0.1047715725193531,400,0.1047715725193531,400,3.9084165082572735,400,2.4783352963788388,400,0.31372742737771697,400,0.17734684707315268,400,0.5,0,,0,
S5,GroupKFold_Source,100,400,400,0.3402491260407554,0.33655309879971024,0.09636364395551501,400,-0.3402491260407554,400,0.3402491260407554,400,1.9320310841055328,400,0.12503220476819213,400,0.12503220476819213,400,4.006976894121544,400,2.468811040850006,400,0.34092721855077185,400,0.5644212595469207,400,1.0,0,,0,
S5,GroupKFold_Supplier,100,400,400,0.30688884459414,0.30042188614932475,0.10209646015265612,400,-0.30688884459414,400,0.30688884459414,400,1.911792505231914,400,0.10457839089408985,400,0.10457839089408986,400,3.935307542098931,400,2.500478740666408,400,0.32007180789447104,400,0.4328023316507188,400,1.0,0,,0,
S5,CompositeGroup_LabPair,100,400,400,0.29952536377902844,0.2915723966913634,0.10314377680542075,400,-0.29927866400656256,400,0.29952536377902844,400,1.8994922670261258,400,0.10032748564391154,400,0.10032748564391154,400,3.881687506589422,400,2.480717047393449,400,0.3091757620086576,400,0.0,400,0.0,0,,0,
S5,ClaimCut,100,400,400,0.298114006315944,0.2912403457577283,0.10424903733299644,400,-0.298114006315944,400,0.2981140063159439,400,1.8998897220590143,400,0.09971265289213699,400,0.09971265289213699,400,3.8835665639635213,400,2.482332269172833,400,0.3108963353692337,400,0.0,400,0.0,400,0.0,400,1.0
S5,DataSAIL_C1e_Scalar,100,400,400,0.3094207441994141,0.30330221507182786,0.10017445502542247,400,-0.30940351553387946,400,0.3094207441994141,400,1.9070034283069974,400,0.10575103107696054,400,0.10575103107696054,400,3.909142753700387,400,2.4773389706384132,400,0.31868163380633,400,0.4082482904638631,400,1.0,400,8.0,400,0.0
