scenario,method,n_replicates,n_model_rows,n_nonmissing_ere_record_weighted,mean_ere,median_ere,sd_ere,n_nonmissing_signed_bias_record_weighted,mean_signed_bias,n_nonmissing_ere_equal_domain,mean_equal_domain_ere,n_nonmissing_ere_worst_domain,mean_worst_domain_ere,n_nonmissing_squared_calibration_error_record_weighted,mean_squared_calibration_error_record_weighted,n_nonmissing_squared_calibration_error_equal_domain,mean_squared_calibration_error_equal_domain,n_nonmissing_squared_calibration_error_worst_domain,mean_squared_calibration_error_worst_domain,n_nonmissing_aggregate_external_worst_domain_nrmse,mean_external_worst_domain_nrmse,n_nonmissing_foldwise_absolute_error_secondary,mean_foldwise_secondary,n_nonmissing_contract_signature_rmse,mean_contract_signature_rmse,n_nonmissing_max_relation_target_abs_error,mean_max_relation_target_abs_error,n_nonmissing_semantic_loss_count,mean_semantic_loss_count,n_nonmissing_backend_compile_exact,rate_backend_compile_exact
CORE_0_0_0.35,RandomKFold,100,400,400,0.015864221921494642,0.012995699850967712,0.012427429875230775,400,-0.004284119934872609,400,0.015864221921494642,400,0.3079110139380106,400,0.0004057284479449502,400,0.00040572844794495007,400,0.10329751301675881,400,0.8233388143826759,400,0.032124330649940934,400,0.7359800721939871,400,1.0,0,,0,
CORE_0_0_0.35,GroupKFold_Lab,100,400,400,0.016304521868263477,0.013750342477212574,0.012399334744180455,400,-0.004274711334996627,400,0.016304521868263477,400,0.3078152803912883,400,0.00041919657669567693,400,0.00041919657669567693,400,0.10304382105840108,400,0.8233825434543016,400,0.030820586264526266,400,0.18007225558874507,400,0.4975,0,,0,
CORE_0_0_0.35,GroupKFold_Source,100,400,400,0.01628322307376571,0.014243764657320829,0.012189966244161132,400,-0.004854637761860957,400,0.01628322307376571,400,0.30847574160580915,400,0.00041336714251121934,400,0.00041336714251121934,400,0.1034331581920268,400,0.8231884058367531,400,0.031831195428410675,400,0.5640604810433044,400,1.0,0,,0,
CORE_0_0_0.35,GroupKFold_Supplier,100,400,400,0.01680965416766243,0.014803038991218043,0.01237699100789214,400,-0.004781374045355284,400,0.016809654167662433,400,0.31486103343366334,400,0.0004353714048798301,400,0.00043537140487983017,400,0.10708719100326487,400,0.8435018592992688,400,0.031058036945815094,400,0.4325409509570422,400,1.0,0,,0,
CORE_0_0_0.35,CompositeGroup_LabPair,100,400,400,0.016622984183983877,0.01408068003662491,0.012399076214908435,400,-0.004438667847932239,400,0.016622984183983877,400,0.30797982658281364,400,0.0004296763514366285,400,0.0004296763514366285,400,0.10328489196099042,400,0.8232308544910378,400,0.032556970174292835,400,0.0,400,0.0,0,,0,
CORE_0_0_0.35,ClaimCut,100,400,400,0.016112254135121212,0.013865264820236867,0.012385013440687282,400,-0.004438822932728531,400,0.016112254135121212,400,0.30820552129990275,400,0.0004126098198459202,400,0.0004126098198459202,400,0.1034006679966602,400,0.8234725013865162,400,0.03170264178812636,400,0.0,400,0.0,400,0.0,400,1.0
CORE_0_0_0.35,DataSAIL_C1e_Scalar,100,400,400,0.016153762678226297,0.013670513081541491,0.012199670008525572,400,-0.004883012324259902,400,0.016153762678226297,400,0.3091781927119808,400,0.0004094039171105828,400,0.00040940391711058287,400,0.10391606451817306,400,0.823957172413773,400,0.03160699867481733,400,0.4082482904638631,400,1.0,400,8.0,400,0.0
