parent,model,n_external,n_source_clusters,external_rmse_kN,external_mae_kN,external_nrmse,external_nmae,signed_mean_error_kN,median_absolute_error_kN
deck464,Ridge,413,22,56.99011950256623,52.91170491013136,1.0199447775924826,0.9469539205681592,52.76101595746237,51.99244454461618
deck464,RBF_SVR,413,22,60.828631049228974,56.99808806942739,1.088642120920054,1.02008739000014,56.85289783660343,56.94995715650749
deck464,ExtraTrees,413,22,58.5175270420278,54.05857674129687,1.0472805922341604,0.9674793369907816,53.913626574490245,52.247828138381394
deck464,HistGradientBoosting,413,22,52.85563724968576,46.49917284751783,0.945950484920674,0.8321896658956891,45.8113267222309,45.103780470609365
