scenario,method,n_replicates,n_model_rows,n_nonmissing_ere_record_weighted,mean_ere,median_ere,sd_ere,n_nonmissing_signed_bias_record_weighted,mean_signed_bias,n_nonmissing_ere_equal_domain,mean_equal_domain_ere,n_nonmissing_ere_worst_domain,mean_worst_domain_ere,n_nonmissing_squared_calibration_error_record_weighted,mean_squared_calibration_error_record_weighted,n_nonmissing_squared_calibration_error_equal_domain,mean_squared_calibration_error_equal_domain,n_nonmissing_squared_calibration_error_worst_domain,mean_squared_calibration_error_worst_domain,n_nonmissing_aggregate_external_worst_domain_nrmse,mean_external_worst_domain_nrmse,n_nonmissing_foldwise_absolute_error_secondary,mean_foldwise_secondary,n_nonmissing_contract_signature_rmse,mean_contract_signature_rmse,n_nonmissing_max_relation_target_abs_error,mean_max_relation_target_abs_error,n_nonmissing_semantic_loss_count,mean_semantic_loss_count,n_nonmissing_backend_compile_exact,rate_backend_compile_exact
S9_corrupt5,RandomKFold,100,400,400,0.08199821460702562,0.07690897235232924,0.04937956995842999,400,-0.0762387099074271,400,0.08199821460702562,400,1.159675872291683,400,0.009155953273196113,400,0.009155953273196113,400,1.4981036521501667,400,1.6834632881037044,400,0.08647604658079672,400,0.7359800721939871,400,1.0,0,,0,
S9_corrupt5,GroupKFold_Lab,100,400,400,0.059696436714323786,0.047350304881923544,0.047178769120513865,400,-0.035169194779541,400,0.05969643671432379,400,1.1294848597161904,400,0.005783936221474701,400,0.005783936221474701,400,1.4320653286816958,400,1.6985076222712372,400,0.09632541023467044,400,0.40925306399446026,400,0.860625,0,,0,
S9_corrupt5,GroupKFold_Source,100,400,400,0.07363884477008205,0.0661846797138348,0.04824781924998844,400,-0.06454411284364232,400,0.07363884477008203,400,1.1515542584015384,400,0.007744711891295847,400,0.007744711891295846,400,1.4791554291935223,400,1.6882799210917654,400,0.08621719202674238,400,0.5985577667690001,400,1.0,0,,0,
S9_corrupt5,GroupKFold_Supplier,100,400,400,0.06073866948867335,0.05354321231732989,0.04466133476539044,400,-0.041999041246641146,400,0.06073866948867335,400,1.1454414734752116,400,0.005678834207223006,400,0.005678834207223006,400,1.4658170209211039,400,1.727830140617158,400,0.10537193970464674,400,0.5685150547591722,400,1.0,0,,0,
S9_corrupt5,CompositeGroup_LabPair,100,400,400,0.05833137036354197,0.04618982594331272,0.04773439421449571,400,-0.02205328853415097,400,0.05833137036354197,400,1.120384209805144,400,0.0056754247285360215,400,0.005675424728536022,400,1.4108377565262504,400,1.704094825205803,400,0.1026928006936629,400,0.4161103977282438,400,0.9325,0,,0,
S9_corrupt5,DataSAIL_C1e_Scalar,100,400,400,0.05917001428076883,0.04891263320977096,0.0478207969192707,400,-0.03679682341122911,400,0.05917001428076883,400,1.130832841207486,400,0.005782202136435532,400,0.005782202136435532,400,1.4353933480657275,400,1.6985465162372357,400,0.10553869578527487,400,0.5132560252133824,400,1.0,400,8.0,400,0.0
